Fuji Finepix S2980 ,398,In stoc,http://www.f64.ro/fuji-finepix-s2980.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/fuji-finepix-s2980-geanta-sd-4gb-incarcator-si-acumulatori-21869-4.jpg
Fuji Finepix HS-30 EXR - zoom 30x 16Mp Full HD,898,In stoc,http://www.f64.ro/fuji-finepix-hs-30-exr-zoom-30x-16mp-full-hd.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/fuji-finepix-hs-30-exr-zoom-30x-16mp-full-hd-21188.jpg
Sony DSC-HX300 - aparat foto 20Mpx zoom optic 50x OIS filmare FullHD,1398,In stoc,http://www.f64.ro/sony-dsc-hx300-aparat-foto-20mpx-zoom-optic-50x-ois-filmare-fullhd.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon Ixus 145 negru,347,In stoc,http://www.f64.ro/canon-ixus-145-negru.html,N/A
Canon PowerShot SX510 negru,798,In stoc,http://www.f64.ro/canon-powershot-sx510-negru.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon Coolpix P600 negru,1398,In stoc,http://www.f64.ro/nikon-coolpix-p600-negru.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Fujifilm X10 - 12MP zoom optic 4x filmare Full HD stabilizare,998,In curand,http://www.f64.ro/fujifilm-x10-12mp-zoom-optic-4x-filmare-full-hd-stabilizare.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony DSC-RX100 + toc Sony LCJ-RXA,1999,In stoc,http://www.f64.ro/sony-dsc-rx100-toc-sony-lcj-rxa.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/custom_ribbon_left_small.png
Canon PowerShot SX600 HS Negru - 16 Mpx zoom optic 18x Full HD Wi-Fi,747,In stoc,http://www.f64.ro/canon-powershot-sx600-hs-negru-16-mpx-zoom-optic-18x-full-hd-wi-fi.html,N/A
Canon Ixus 265 HS Argintiu - 16 Mpx zoom optic 12x Full HD Wi-Fi,599,Stoc limitat,http://www.f64.ro/canon-ixus-265-hs-argintiu-16-mpx-zoom-optic-12x-full-hd-wi-fi.html,N/A
Sony DSC-HX50 negru - 20.4Mpx zoom optic 30x SteadyShot Wi-Fi,1148,In stoc,http://www.f64.ro/sony-dsc-hx50-negru-20-4mpx-zoom-optic-30x-steadyshot-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Fujifilm Finepix XP70 portocaliu - aparat subacvatic,899,In curand,http://www.f64.ro/fujifilm-finepix-xp70-portocaliu-aparat-subacvatic.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/b.gif
Nikon Coolpix L30 negru,499,In stoc,http://www.f64.ro/nikon-coolpix-l30-negru.html,N/A
Sony DSC-W830 negru,448,In stoc,http://www.f64.ro/sony-dsc-w830-negru.html,N/A
Canon Ixus 265 HS Negru - 16 Mpx zoom optic 12x Full HD Wi-Fi,598,In curand,http://www.f64.ro/canon-ixus-265-hs-negru-16-mpx-zoom-optic-12x-full-hd-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/b.gif
Nikon Coolpix P530 negru,1298,In stoc,http://www.f64.ro/nikon-coolpix-p530-negru.html,N/A
Sony Cyber-shot DSC-RX10 - 20.2MP 1 Obiectiv Carl Zeiss 24-200mm f/2.8,4199,In stoc,http://www.f64.ro/sony-cyber-shot-dsc-rx10-20-2mp-1-obiectiv-carl-zeiss-24-200mm-f-2-8.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony DSC-HX400V Zoom Optic 50X GPS,1797,In stoc,http://www.f64.ro/sony-dsc-hx400v-zoom-optic-50x-gps.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony DSC-RX100 II - 20Mpx zoom optic 3.6x f/1.8 LCD articulat 3 inci ,2648,In stoc,http://www.f64.ro/sony-dsc-rx100-ii-20mpx-zoom-optic-3-6x-f-1-8-lcd-articulat-3-inci.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon Coolpix L830 negru,898,In curand,http://www.f64.ro/nikon-coolpix-l830-negru.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/b.gif
Canon PowerShot G16 - 12Mpx zoom optic 5X Full HD Wi-Fi,2299,In stoc,http://www.f64.ro/canon-powershot-g16-12mpx-zoom-optic-5x-full-hd-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/Canon-PowerShot-G16-29084.jpg
Canon PowerShot S120,1498,In stoc,http://www.f64.ro/canon-powershot-s120.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/Canon-PowerShot-S120-29085.jpg
"Canon SX50 HS IS negru - 12.1 mpx  zoom 50x LCD 2.8""",1598,In stoc,http://www.f64.ro/canon-sx50-hs-is-negru-12-1-mpx-zoom-50x-lcd-2-8-.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/canon-sx50-hs-negru-12-1-mpx-zoom-50x-lcd-2-8-23774.jpg
Fujifilm Finepix HS50EXR,1999,In stoc,http://www.f64.ro/fujifilm-finepix-hs50exr.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon Coolpix L330 - negru,998,In stoc,http://www.f64.ro/nikon-coolpix-l330-negru.html,N/A
Olympus XZ-10 alb,798,Stoc limitat,http://www.f64.ro/olympus-xz-10-alb.html,N/A
Panasonic Lumix  DMC-SZ9 negru - 16MP 10x WiFi,649,In stoc,http://www.f64.ro/panasonic-lumix-dmc-sz9-negru-16mp-10x-wifi.html,N/A
Sony Cyber-shot DSC-H300 - aparat foto 20.1 Mpx Zoom 35x cu card si incarcator ,798,In stoc,http://www.f64.ro/sony-cyber-shot-dsc-h300-aparat-foto-20-1-mpx-zoom-35x-cu-card-si-incarcator.html,N/A
Sony Cyber-shot DSC-H400 - aparat foto ultrazoom 63x 20Mpx O.S.S.,1198,In stoc,http://www.f64.ro/sony-cyber-shot-dsc-h400-aparat-foto-ultrazoom-63x-20mpx-o-s-s-.html,N/A
Sony DSC-TX30 negru - aparat subacvatic 18Mpx zoom 5x Full HD,1079,Stoc limitat,http://www.f64.ro/sony-dsc-tx30-negru-aparat-subacvatic-18mpx-zoom-5x-full-hd.html,N/A
Sony DSC-W830 argintiu ,448,In stoc,http://www.f64.ro/sony-dsc-w830-argintiu.html,N/A
"Canon PowerShot G1X - 14mpx zoom optic 4x LCD 3""",2699,Stoc limitat,http://www.f64.ro/canon-powershot-g1x-14mpx-zoom-optic-4x-lcd-3-.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon Powershot G1X Mark II,3398,In stoc,http://www.f64.ro/canon-powershot-g1x-mark-ii.html,N/A
Canon PowerShot Ixus 155 HS Negru,499,In stoc,http://www.f64.ro/canon-powershot-ixus-155-hs-negru.html,N/A
Canon PowerShot SX520 HS negru,1298,In stoc,http://www.f64.ro/canon-powershot-sx520-hs-negru.html,N/A
Nikon Coolpix S32 albastru - aparat foto subacvatic,575,Stoc limitat,http://www.f64.ro/nikon-coolpix-s32-albastru-aparat-foto-subacvatic.html,N/A
Olympus Stylus XZ-2 alb,1299,In stoc,http://www.f64.ro/olympus-stylus-xz-2-alb.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Samsung Galaxy K zoom - smartphone cu camera de 20MPx 10x zoom optic 4G - argintiu,2349,Stoc limitat,http://www.f64.ro/samsung-galaxy-k-zoom-smartphone-cu-camera-de-20mpx-10x-zoom-optic-4g-argintiu.html,N/A
Sony DSC-W810 negru 201 Mpx zoom optic 6x HD 720p,378,In stoc,http://www.f64.ro/sony-dsc-w810-negru-20-1-mpx-zoom-optic-6x-hd-720p.html,N/A
Sony DSC-WX220 auriu - aparat foto compact cu Wi-Fi si NFC,899,In stoc,http://www.f64.ro/sony-dsc-wx220-auriu-aparat-foto-compact-cu-wi-fi-si-nfc.html,N/A
Olympus XZ-10 negru,798,In curand,http://www.f64.ro/olympus-xz-10-negru.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/olympus-xz-10-negru-25883.jpg
Samsung Galaxy K zoom - smartphone cu camera de 20MPx 10x zoom optic 4G - negru,2349,In curand,http://www.f64.ro/samsung-galaxy-k-zoom-smartphone-cu-camera-de-20mpx-10x-zoom-optic-4g-negru.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/Samsung-Galaxy-K-zoom-smartphone-cu-camera-de-20MPx--10x-zoom-optic--4G-negru-33979.jpg
Nikon Coolpix S9500 negru,998,In curand,http://www.f64.ro/nikon-coolpix-s9500-negru.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/nikon-coolpix-s9500-negru-25394.jpg
Canon PowerShot SX400 IS negru,998,In stoc,http://www.f64.ro/canon-powershot-sx400-is-negru.html,N/A
